student_id,first_name,last_name,gender,birth_date,region_of_origin,campus,degree_level,programme,department,faculty,admission_year,graduation_year,status,cgpa,degree_class,credits_completed,residential_status,funding_type,scholarship_name,last_update
11253,Erin,Davis,Female,1991-11-29,Montana,North Campus,MA,Therapeutic radiographer,Arts,Arts,1996,1998,Dropped,3.61,Pass,10,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.098432
11254,David,Baldwin,Male,2008-09-22,Montana,Main Campus,MSc,"Surveyor, planning and development",Engineering,Science,1996,1998,Graduated,3.7,Pass,134,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.098432
11255,Katherine,Simpson,Female,2007-03-13,South Carolina,North Campus,PhD,Careers adviser,Computer Science,Science,1996,2001,Graduated,2.49,Pass,160,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.098432
11256,Samuel,Williams,Male,2008-06-08,Delaware,North Campus,PhD,Communications engineer,Engineering,Law,1996,2001,Dropped,3.13,First Class,150,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.098432
11257,Ann,Gonzales,Male,1994-08-11,South Dakota,North Campus,BA,Bookseller,Law,Business,1996,2000,Dropped,2.09,Second Class Upper,46,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.098432
11258,Jennifer,Branch,Male,1996-11-09,Kentucky,Main Campus,PhD,Stage manager,Computer Science,Science,1996,2001,Ongoing,3.3,Pass,75,On-Campus,Private-sponsored,,2025-11-10 20:59:15.098432
11259,William,Vega,Male,2005-12-28,Vermont,Main Campus,BSc,Forensic psychologist,Law,Arts,1996,2000,Dropped,3.6,First Class,55,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.098432
11260,Chris,Davis,Male,2000-08-22,Tennessee,City Campus,BA,Sports development officer,Law,Arts,1996,2000,Dropped,3.73,Second Class Lower,36,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.098432
11261,Nichole,Davidson,Male,1998-06-30,Oklahoma,City Campus,BA,Newspaper journalist,Business,Business,1996,2000,Graduated,3.17,First Class,12,Off-Campus,Government-funded,,2025-11-10 20:59:15.098432
11262,Stephanie,Benjamin,Female,1992-02-11,New Jersey,City Campus,PhD,Dentist,Arts,Engineering,1996,2001,Dropped,3.27,Second Class Upper,85,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.098432
11263,Diamond,Anthony,Female,1996-07-22,Massachusetts,North Campus,BSc,Drilling engineer,Engineering,Law,1996,2000,Ongoing,2.72,First Class,114,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.098432
11264,Anita,Harris,Female,2007-09-23,Wyoming,North Campus,MA,Child psychotherapist,Engineering,Law,1996,1998,Dropped,3.28,Pass,59,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.098432
11265,Andre,Horn,Male,1996-08-23,Iowa,City Campus,MSc,Product/process development scientist,Engineering,Arts,1996,1998,Graduated,2.32,Second Class Lower,134,On-Campus,Private-sponsored,,2025-11-10 20:59:15.098432
11266,Dustin,Rodriguez,Female,2006-05-13,Iowa,North Campus,PhD,Phytotherapist,Arts,Business,1996,2001,Dropped,2.44,Pass,97,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.098432
11267,Kelly,Wright,Male,1997-02-06,Wisconsin,Main Campus,PhD,"Psychotherapist, dance movement",Engineering,Arts,1996,2001,Graduated,3.17,First Class,178,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.098432
11268,Danielle,Moore,Male,2003-06-08,Pennsylvania,Main Campus,BSc,Biomedical engineer,Engineering,Engineering,1996,2000,Ongoing,2.5,First Class,82,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.098432
11269,David,Powell,Female,1992-08-26,Delaware,Main Campus,MSc,Patent attorney,Computer Science,Science,1996,1998,Graduated,3.48,First Class,127,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.098432
11270,Patricia,Bell,Male,1993-12-28,Alaska,Main Campus,MSc,"Civil engineer, consulting",Law,Business,1996,1998,Dropped,2.35,Second Class Lower,62,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.098432
11271,Lucas,Boyd,Female,1992-11-12,West Virginia,Main Campus,BSc,Museum/gallery conservator,Business,Law,1996,2000,Dropped,3.98,Second Class Upper,119,Off-Campus,Self-funded,,2025-11-10 20:59:15.114078
11272,Veronica,Collins,Male,1999-08-05,Minnesota,City Campus,MSc,Geophysicist/field seismologist,Business,Business,1996,1998,Ongoing,2.79,Pass,83,On-Campus,Government-funded,,2025-11-10 20:59:15.114078
11273,Ryan,Bailey,Male,1996-07-12,Indiana,City Campus,PhD,Leisure centre manager,Engineering,Science,1996,2001,Graduated,3.55,Second Class Lower,7,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.114078
11274,Patricia,Cooley,Female,2005-12-02,North Carolina,North Campus,BA,Armed forces logistics/support/administrative officer,Computer Science,Science,1996,2000,Ongoing,3.14,First Class,126,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11275,Patrick,Coffey,Female,2006-11-28,Texas,City Campus,PhD,"Producer, television/film/video",Computer Science,Arts,1996,2001,Dropped,2.82,Pass,10,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.114078
11276,Lisa,Smith,Male,2000-06-12,Nebraska,North Campus,PhD,"Librarian, academic",Law,Engineering,1996,2001,Dropped,3.84,Second Class Lower,156,Off-Campus,Self-funded,,2025-11-10 20:59:15.114078
11277,Phillip,Sanchez,Male,1994-04-24,Arkansas,City Campus,MA,"Journalist, newspaper",Arts,Engineering,1996,1998,Dropped,2.1,Pass,99,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11278,Nicole,Davis,Male,1997-02-08,Pennsylvania,Main Campus,BSc,Clinical molecular geneticist,Law,Engineering,1996,2000,Graduated,2.91,First Class,46,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.114078
11279,Lawrence,Stout,Male,1997-04-15,Missouri,North Campus,MA,Trade union research officer,Computer Science,Law,1996,1998,Dropped,3.84,First Class,33,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11280,Joseph,Whitaker,Male,1992-05-12,Texas,North Campus,MA,"Producer, radio",Engineering,Arts,1996,1998,Graduated,3.57,First Class,172,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.114078
11281,Thomas,Watson,Female,2003-11-14,Colorado,Main Campus,BA,"Nurse, adult",Computer Science,Arts,1996,2000,Graduated,3.47,Pass,97,On-Campus,Self-funded,,2025-11-10 20:59:15.114078
11282,Rhonda,Wolfe,Female,2001-03-09,Nevada,City Campus,BSc,Site engineer,Arts,Science,1996,2000,Graduated,3.66,Second Class Lower,148,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.114078
11283,Paul,Blackburn,Female,1997-08-28,Pennsylvania,City Campus,BA,Proofreader,Arts,Science,1996,2000,Dropped,2.06,First Class,48,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.114078
11284,Melissa,Hopkins,Female,1995-12-13,North Dakota,City Campus,MSc,Child psychotherapist,Engineering,Engineering,1996,1998,Ongoing,2.37,Second Class Lower,53,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.114078
11285,Melissa,Sharp,Male,2001-02-25,Missouri,Main Campus,MA,"Teacher, early years/pre",Computer Science,Business,1996,1998,Graduated,2.61,Second Class Lower,32,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.114078
11286,Bianca,Rogers,Male,2006-08-31,Illinois,City Campus,BA,"Surveyor, commercial/residential",Law,Law,1996,2000,Dropped,3.2,Second Class Lower,70,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11287,Peter,Sloan,Female,1996-05-30,Virginia,North Campus,MA,"Administrator, local government",Law,Arts,1996,1998,Ongoing,3.03,Second Class Lower,6,On-Campus,Private-sponsored,,2025-11-10 20:59:15.114078
11288,Nina,Baker,Male,1999-09-12,Mississippi,City Campus,BSc,Telecommunications researcher,Arts,Business,1996,2000,Graduated,2.51,Second Class Upper,53,On-Campus,Self-funded,,2025-11-10 20:59:15.114078
11289,Reginald,Olson,Male,1995-09-05,Alabama,City Campus,PhD,Phytotherapist,Business,Engineering,1996,2001,Ongoing,3.13,Second Class Upper,13,Off-Campus,Self-funded,,2025-11-10 20:59:15.114078
11290,Kristina,Burns,Female,2001-11-22,Mississippi,North Campus,PhD,Technical brewer,Engineering,Engineering,1996,2001,Dropped,2.33,Second Class Upper,70,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.114078
11291,Robert,Duncan,Male,1995-01-31,Montana,City Campus,BA,"Radiographer, therapeutic",Arts,Engineering,1996,2000,Ongoing,2.64,Second Class Upper,162,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11292,Alisha,Ramirez,Male,1991-10-07,Maryland,Main Campus,BA,Environmental health practitioner,Law,Law,1996,2000,Dropped,2.95,Second Class Lower,154,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.114078
11293,Lori,Thomas,Male,1998-03-08,South Carolina,North Campus,BA,Podiatrist,Computer Science,Law,1996,2000,Ongoing,3.16,Second Class Upper,123,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11294,Nathan,Jones,Female,1997-05-06,Illinois,Main Campus,PhD,Ranger/warden,Law,Arts,1996,2001,Ongoing,3.3,Second Class Upper,90,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.114078
11295,Christian,Miller,Male,1996-03-22,Minnesota,North Campus,BSc,Graphic designer,Business,Engineering,1996,2000,Graduated,3.68,Second Class Lower,178,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11296,Tracy,Adkins,Female,2000-03-01,New York,Main Campus,MSc,Museum/gallery conservator,Arts,Business,1996,1998,Ongoing,2.42,Second Class Lower,19,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.114078
11297,Aaron,Collins,Male,2008-06-16,Colorado,City Campus,BA,Chief of Staff,Arts,Law,1996,2000,Dropped,3.52,First Class,158,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.114078
11298,Randall,Moore,Male,2006-02-19,New Hampshire,Main Campus,BA,Operations geologist,Law,Arts,1996,2000,Graduated,3.91,Second Class Lower,65,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11299,Brian,Allen,Female,2003-10-03,Missouri,City Campus,BA,Gaffer,Engineering,Business,1996,2000,Ongoing,2.45,Second Class Lower,138,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.114078
11300,Michael,Bennett,Female,2005-12-09,Hawaii,North Campus,BA,Claims inspector/assessor,Law,Business,1996,2000,Dropped,3.5,Second Class Upper,23,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.114078
11301,Nicole,Kennedy,Male,1997-07-25,Iowa,City Campus,MSc,Research scientist (maths),Arts,Law,1996,1998,Graduated,2.96,Second Class Lower,29,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.114078
11302,Beverly,Conrad,Female,2008-01-18,New Mexico,North Campus,BA,IT trainer,Law,Engineering,1996,2000,Ongoing,3.81,First Class,87,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.114078
11303,Leslie,Sparks,Female,2003-05-12,Indiana,City Campus,BSc,Osteopath,Business,Science,1996,2000,Ongoing,3.06,Second Class Upper,42,On-Campus,Self-funded,,2025-11-10 20:59:15.114078
11304,Amy,Houston,Female,1991-07-30,Louisiana,North Campus,MA,"Research officer, government",Arts,Science,1996,1998,Dropped,2.46,First Class,179,On-Campus,Government-funded,,2025-11-10 20:59:15.114078
11305,Jessica,Dunn,Male,1992-08-28,Oklahoma,North Campus,BA,Interpreter,Business,Law,1996,2000,Dropped,3.18,Second Class Lower,116,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11306,Erica,Fernandez,Female,1994-05-20,Arkansas,Main Campus,MSc,Biomedical engineer,Business,Science,1996,1998,Ongoing,2.42,Pass,147,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11307,Brenda,Fletcher,Male,1999-06-10,Illinois,Main Campus,MSc,"Therapist, music",Computer Science,Law,1996,1998,Graduated,2.94,Second Class Lower,113,Off-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.114078
11308,Eric,Cooper,Female,1992-11-03,New Hampshire,North Campus,BA,Database administrator,Law,Engineering,1996,2000,Dropped,3.0,Pass,86,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.114078
11309,Paula,Jimenez,Male,2001-10-06,Florida,City Campus,BA,"Accountant, chartered public finance",Business,Science,1996,2000,Ongoing,2.61,Second Class Upper,131,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.114078
11310,Laura,Dean,Male,2006-06-22,Georgia,City Campus,BA,Water quality scientist,Engineering,Law,1996,2000,Graduated,3.84,Second Class Lower,117,On-Campus,Government-funded,,2025-11-10 20:59:15.114078
11311,Mark,Russell,Male,2002-03-24,Indiana,City Campus,BA,Air broker,Business,Science,1996,2000,Dropped,2.25,Second Class Lower,57,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.114078
11312,Jamie,Ramos,Male,1991-04-16,Utah,Main Campus,MA,"Designer, television/film set",Business,Science,1996,1998,Graduated,3.72,Second Class Lower,73,Off-Campus,Government-funded,,2025-11-10 20:59:15.114078
11313,Andrew,Ruiz,Male,2000-05-24,Oklahoma,Main Campus,PhD,Microbiologist,Computer Science,Engineering,1996,2001,Dropped,3.95,Pass,122,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11314,Antonio,Terry,Male,2005-07-31,Louisiana,City Campus,PhD,Medical secretary,Engineering,Business,1996,2001,Ongoing,3.84,Second Class Lower,142,Off-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.114078
11315,Christopher,Lang,Male,2005-11-21,Louisiana,Main Campus,BSc,Hydrologist,Arts,Engineering,1996,2000,Dropped,2.07,Second Class Lower,51,On-Campus,Government-funded,,2025-11-10 20:59:15.114078
11316,John,Norris,Male,2004-01-09,Pennsylvania,City Campus,MA,Logistics and distribution manager,Computer Science,Law,1996,1998,Dropped,3.84,Pass,54,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.114078
11317,Megan,Walls,Female,2002-05-23,Oklahoma,City Campus,PhD,"Nurse, mental health",Arts,Law,1996,2001,Ongoing,2.05,Second Class Lower,175,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11318,Holly,Henson,Male,1998-05-28,North Dakota,City Campus,BA,Cabin crew,Law,Business,1996,2000,Graduated,3.18,Pass,53,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11319,Adam,Graves,Male,1999-11-05,Mississippi,North Campus,BA,Volunteer coordinator,Law,Science,1996,2000,Ongoing,3.13,Second Class Lower,36,On-Campus,Government-funded,,2025-11-10 20:59:15.114078
11320,Lance,Cobb,Male,2000-08-12,Florida,Main Campus,BA,Energy engineer,Computer Science,Science,1996,2000,Ongoing,2.79,Pass,48,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.114078
11321,Amy,Harrison,Female,1993-12-07,Maine,City Campus,MSc,Geographical information systems officer,Engineering,Law,1996,1998,Dropped,2.86,First Class,131,On-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.114078
11322,Tony,Rogers,Female,2003-08-15,Arizona,Main Campus,BSc,Magazine journalist,Law,Arts,1996,2000,Graduated,3.9,Pass,12,On-Campus,Self-funded,,2025-11-10 20:59:15.114078
11323,Sean,Johnson,Male,1995-08-10,Washington,North Campus,PhD,"Engineer, agricultural",Arts,Engineering,1996,2001,Dropped,3.63,Second Class Lower,66,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11324,Justin,Calhoun,Male,1997-02-03,Kansas,Main Campus,PhD,"Education officer, museum",Arts,Engineering,1996,2001,Ongoing,2.1,Pass,107,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11325,Jesus,Walker,Male,1994-05-19,Michigan,North Campus,PhD,Estate agent,Arts,Science,1996,2001,Graduated,2.37,Pass,152,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.114078
11326,Andrew,Mahoney,Male,2006-06-24,Wisconsin,North Campus,BSc,Pharmacologist,Arts,Law,1996,2000,Graduated,2.17,Second Class Lower,2,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.114078
11327,James,Coleman,Male,2000-10-29,Pennsylvania,North Campus,MA,Writer,Computer Science,Arts,1996,1998,Graduated,2.2,Second Class Lower,111,Off-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11328,Jesse,Snyder,Female,2002-01-30,Rhode Island,Main Campus,BSc,Cytogeneticist,Law,Arts,1996,2000,Graduated,3.99,Pass,32,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.114078
11329,Kerri,Hickman,Female,2004-11-28,Wyoming,City Campus,MA,Food technologist,Business,Engineering,1996,1998,Graduated,3.55,Pass,61,On-Campus,Government-funded,,2025-11-10 20:59:15.114078
11330,Christopher,Guerra,Female,2001-10-14,Georgia,North Campus,MA,Radiation protection practitioner,Law,Law,1996,1998,Ongoing,2.6,First Class,0,Off-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.114078
11331,Dakota,Campbell,Male,1996-01-13,Minnesota,Main Campus,PhD,Research scientist (maths),Law,Engineering,1996,2001,Graduated,2.46,Second Class Lower,1,On-Campus,Private-sponsored,Excellence Scholarship,2025-11-10 20:59:15.114078
11332,Paul,Stephens,Male,1994-08-26,New York,Main Campus,PhD,Broadcast presenter,Business,Arts,1996,2001,Dropped,3.15,Second Class Upper,61,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11333,Rachel,Green,Male,1998-01-13,Texas,City Campus,BA,Surgeon,Arts,Law,1996,2000,Ongoing,2.77,First Class,109,On-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11334,Jessica,Short,Male,2002-07-29,Alaska,Main Campus,BSc,Airline pilot,Engineering,Science,1996,2000,Dropped,3.18,Second Class Upper,33,On-Campus,Government-funded,,2025-11-10 20:59:15.114078
11335,James,Adams,Female,1996-10-26,North Carolina,Main Campus,BA,Health and safety adviser,Law,Engineering,1996,2000,Graduated,3.33,Second Class Lower,105,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.114078
11336,Megan,Reese,Female,2005-06-08,New York,City Campus,MA,Exhibition designer,Business,Arts,1996,1998,Graduated,3.39,Pass,170,Off-Campus,Self-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11337,Mercedes,Young,Female,1994-02-08,Illinois,Main Campus,PhD,"Designer, ceramics/pottery",Computer Science,Arts,1996,2001,Dropped,2.47,Pass,174,On-Campus,Private-sponsored,Merit Scholarship,2025-11-10 20:59:15.114078
11338,Patrick,Schultz,Male,2006-12-31,Colorado,Main Campus,BSc,Public house manager,Law,Science,1996,2000,Graduated,3.79,Second Class Lower,22,Off-Campus,Government-funded,,2025-11-10 20:59:15.114078
11339,Jeff,Alvarez,Male,1999-03-02,Texas,Main Campus,MSc,Cytogeneticist,Computer Science,Law,1996,1998,Ongoing,3.48,Second Class Lower,26,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.114078
11340,Justin,Jackson,Female,2000-11-03,New York,Main Campus,MSc,Special educational needs teacher,Arts,Arts,1996,1998,Dropped,2.34,Pass,49,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.114078
11341,Brandy,Williams,Male,1997-10-22,Georgia,Main Campus,BA,"Designer, exhibition/display",Arts,Science,1996,2000,Dropped,3.97,Second Class Upper,101,On-Campus,Government-funded,Excellence Scholarship,2025-11-10 20:59:15.129699
11342,Adam,Hunter,Female,1992-01-04,Alabama,North Campus,MA,"Surveyor, planning and development",Arts,Business,1996,1998,Graduated,3.52,First Class,160,On-Campus,Self-funded,Merit Scholarship,2025-11-10 20:59:15.129699
11343,Vanessa,King,Male,2006-06-21,Connecticut,North Campus,MSc,Tourist information centre manager,Arts,Science,1996,1998,Graduated,2.32,Pass,136,Off-Campus,Government-funded,Merit Scholarship,2025-11-10 20:59:15.129699
11344,Sarah,Mccormick,Female,1998-10-29,Tennessee,Main Campus,PhD,Metallurgist,Business,Arts,1996,2001,Ongoing,3.97,Pass,12,Off-Campus,Private-sponsored,,2025-11-10 20:59:15.129699
